legislator_id,law_id,acta_id,legislador,distrito,bloque,voto,voto_raw,hcdn_asset_id,foto
HCDN3105,jubilaciones-incremento-2025,5655,"Pauli, Santiago",Tierra del Fuego,La Libertad Avanza,NEGATIVO,negativo,REC1978,https://api.argentinadatos.com/static/diputados/diputados/HCDN3105.jpg
HCDN3108,jubilaciones-incremento-2025,5655,"Paulon, Esteban",Santa Fe,Provincias Unidas,AFIRMATIVO,afirmativo,REC2019,https://api.argentinadatos.com/static/diputados/diputados/HCDN3108.jpg
HCDN2902,jubilaciones-incremento-2025,5655,"Pedrali, Gabriela",La Rioja,Unión por la Patria,AFIRMATIVO,afirmativo,REC47,https://api.argentinadatos.com/static/diputados/diputados/HCDN2902.jpg
HCDN1356,jubilaciones-incremento-2025,5655,"Pedrini, Juan Manuel",Chaco,Unión por la Patria,AFIRMATIVO,afirmativo,A50816,https://api.argentinadatos.com/static/diputados/diputados/HCDN1356.jpg
HCDN3040,jubilaciones-incremento-2025,5655,"Peluc, Jose",San Juan,La Libertad Avanza,NEGATIVO,negativo,REC2002,https://api.argentinadatos.com/static/diputados/diputados/HCDN3040.jpg
HCDN2821,jubilaciones-incremento-2025,5655,"Penacca, Paula Andrea",CABA,Unión por la Patria,AFIRMATIVO,afirmativo,A51180,https://api.argentinadatos.com/static/diputados/diputados/HCDN2821.jpg
HCDN2915,jubilaciones-incremento-2025,5655,"Pereyra, Julio",Buenos Aires,Unión por la Patria,AFIRMATIVO,afirmativo,REC13,https://api.argentinadatos.com/static/diputados/diputados/HCDN2915.jpg
HCDN3051,jubilaciones-incremento-2025,5655,"Picat, Luis Albino",Córdoba,La Libertad Avanza,NEGATIVO,negativo,REC2032,https://api.argentinadatos.com/static/diputados/diputados/HCDN3051.jpg
HCDN0022,jubilaciones-incremento-2025,5655,"Pichetto, Miguel Angel",Buenos Aires,Encuentro Federal,AFIRMATIVO,afirmativo,REC1965,https://api.argentinadatos.com/static/diputados/diputados/HCDN0022.jpg
HCDN3050,jubilaciones-incremento-2025,5655,"Picon Martinez, Nancy Viviana",San Juan,Produccion y Trabajo,AFIRMATIVO,afirmativo,REC2006,https://api.argentinadatos.com/static/diputados/diputados/HCDN3050.jpg
HCDN2940,jubilaciones-incremento-2025,5655,"Piparo, Carolina",Buenos Aires,La Libertad Avanza,NEGATIVO,negativo,REC5,https://api.argentinadatos.com/static/diputados/diputados/HCDN2940.jpg
HCDN3082,jubilaciones-incremento-2025,5655,"Pokoik, Lorena",CABA,Unión por la Patria,AFIRMATIVO,afirmativo,REC2011,https://api.argentinadatos.com/static/diputados/diputados/HCDN3082.jpg
HCDN2929,jubilaciones-incremento-2025,5655,"Polini, Juan Carlos",Chaco,Democracia para Siempre,AUSENTE,ausente,REC73,https://api.argentinadatos.com/static/diputados/diputados/HCDN2929.jpg
HCDN3069,jubilaciones-incremento-2025,5655,"Ponce, Maria Celeste",Córdoba,La Libertad Avanza,NEGATIVO,negativo,REC2034,https://api.argentinadatos.com/static/diputados/diputados/HCDN3069.jpg
HCDN3078,jubilaciones-incremento-2025,5655,"Potenza, Luciana",Buenos Aires,Unión por la Patria,AFIRMATIVO,afirmativo,REC1960,https://api.argentinadatos.com/static/diputados/diputados/HCDN3078.jpg
HCDN2905,jubilaciones-incremento-2025,5655,"Propato, Agustina Lucrecia",Buenos Aires,Unión por la Patria,AFIRMATIVO,afirmativo,REC20,https://api.argentinadatos.com/static/diputados/diputados/HCDN2905.jpg
HCDN2406,jubilaciones-incremento-2025,5655,"Quetglas, Fabio Jose",Buenos Aires,Ucr - Unión Cívica Radical,AFIRMATIVO,afirmativo,A51096,https://api.argentinadatos.com/static/diputados/diputados/HCDN2406.jpg
HCDN3097,jubilaciones-incremento-2025,5655,"Quintar, Manuel",Jujuy,La Libertad Avanza,NEGATIVO,negativo,REC2033,https://api.argentinadatos.com/static/diputados/diputados/HCDN3097.jpg
HCDN2945,jubilaciones-incremento-2025,5655,"Quiroz, Marilu",Chaco,Pro,NEGATIVO,negativo,REC74,https://api.argentinadatos.com/static/diputados/diputados/HCDN2945.jpg
HCDN1042,jubilaciones-incremento-2025,5655,"Randazzo, Florencio",Buenos Aires,Encuentro Federal,AFIRMATIVO,afirmativo,REC82,https://api.argentinadatos.com/static/diputados/diputados/HCDN1042.jpg
HCDN2408,jubilaciones-incremento-2025,5655,"Rauschenberger, Ariel",La Pampa,Unión por la Patria,AFIRMATIVO,afirmativo,A51103,https://api.argentinadatos.com/static/diputados/diputados/HCDN2408.jpg
HCDN3110,jubilaciones-incremento-2025,5655,"Razzini, Veronica",Santa Fe,La Libertad Avanza,AUSENTE,ausente,REC2022,https://api.argentinadatos.com/static/diputados/diputados/HCDN3110.jpg
vote-reyes-roxana,jubilaciones-incremento-2025,5655,"Reyes, Roxana",,,ABSTENCION,abstencion,A51077,
HCDN3149,jubilaciones-incremento-2025,5655,"Ripoll, Vilma",Buenos Aires,Mst - Frente de Izquierda y Trabajadores Unidad,AFIRMATIVO,afirmativo,REC2053,
HCDN0788,jubilaciones-incremento-2025,5655,"Ritondo, Cristian A.",Buenos Aires,Pro,NEGATIVO,negativo,A51221,https://api.argentinadatos.com/static/diputados/diputados/HCDN0788.jpg
HCDN2754,jubilaciones-incremento-2025,5655,"Rizzotti, Jorge",Jujuy,Provincias Unidas,AFIRMATIVO,afirmativo,A51183,https://api.argentinadatos.com/static/diputados/diputados/HCDN2754.jpg
vote-rodriguez-machado-laura,jubilaciones-incremento-2025,5655,"Rodriguez Machado, Laura",,,NEGATIVO,negativo,REC27,
HCDN2412,jubilaciones-incremento-2025,5655,"Romero, Jorge Antonio",Corrientes,Unión por la Patria,AFIRMATIVO,afirmativo,A51084,https://api.argentinadatos.com/static/diputados/diputados/HCDN2412.jpg
HCDN2952,jubilaciones-incremento-2025,5655,"Romero, Ana Clara",Chubut,Pro,ABSTENCION,abstencion,REC75,https://api.argentinadatos.com/static/diputados/diputados/HCDN2952.jpg
HCDN3036,jubilaciones-incremento-2025,5655,"Ruiz, Yamila",Misiones,Innovación Federal,AUSENTE,ausente,REC2005,https://api.argentinadatos.com/static/diputados/diputados/HCDN3036.jpg
HCDN2887,jubilaciones-incremento-2025,5655,"Sanchez, Roberto Antonio",Tucumán,Ucr - Unión Cívica Radical,AFIRMATIVO,afirmativo,REC78,https://api.argentinadatos.com/static/diputados/diputados/HCDN2887.jpg
HCDN3148,jubilaciones-incremento-2025,5655,"Sanchez Wrba, Javier",Buenos Aires,Pro,NEGATIVO,negativo,REC2052,https://api.argentinadatos.com/static/diputados/diputados/HCDN3148.jpg
HCDN2817,jubilaciones-incremento-2025,5655,"Sand, Nancy",Corrientes,Unión por la Patria,AFIRMATIVO,afirmativo,A51162,https://api.argentinadatos.com/static/diputados/diputados/HCDN2817.jpg
HCDN3039,jubilaciones-incremento-2025,5655,"Santillan Juarez Brahim, Juliana",Buenos Aires,La Libertad Avanza,NEGATIVO,negativo,REC1954,https://api.argentinadatos.com/static/diputados/diputados/HCDN3039.jpg
HCDN2951,jubilaciones-incremento-2025,5655,"Santilli, Diego",Buenos Aires,Pro,NEGATIVO,negativo,REC16,https://api.argentinadatos.com/static/diputados/diputados/HCDN2951.jpg
HCDN2892,jubilaciones-incremento-2025,5655,"Santoro, Leandro",CABA,Unión por la Patria,AFIRMATIVO,afirmativo,REC8,https://api.argentinadatos.com/static/diputados/diputados/HCDN2892.jpg
HCDN3065,jubilaciones-incremento-2025,5655,"Santurio, Santiago",Buenos Aires,La Libertad Avanza,NEGATIVO,negativo,REC2003,https://api.argentinadatos.com/static/diputados/diputados/HCDN3065.jpg
HCDN3016,jubilaciones-incremento-2025,5655,"Sarapura, Natalia Silvina",Jujuy,Ucr - Unión Cívica Radical,AFIRMATIVO,afirmativo,REC1944,https://api.argentinadatos.com/static/diputados/diputados/HCDN3016.jpg
HCDN3054,jubilaciones-incremento-2025,5655,"Selva, Sabrina",Buenos Aires,Unión por la Patria,AFIRMATIVO,afirmativo,REC1998,https://api.argentinadatos.com/static/diputados/diputados/HCDN3054.jpg
HCDN2421,jubilaciones-incremento-2025,5655,"Siley, Vanesa Raquel",Buenos Aires,Unión por la Patria,AFIRMATIVO,afirmativo,A51120,https://api.argentinadatos.com/static/diputados/diputados/HCDN2421.jpg
HCDN1524,jubilaciones-incremento-2025,5655,"Snopek, Guillermo",Jujuy,Unión por la Patria,AFIRMATIVO,afirmativo,A50947,https://api.argentinadatos.com/static/diputados/diputados/HCDN1524.jpg
HCDN2773,jubilaciones-incremento-2025,5655,"Soria, Martin",Río Negro,Unión por la Patria,AFIRMATIVO,afirmativo,A51225,https://api.argentinadatos.com/static/diputados/diputados/HCDN2773.jpg
HCDN2914,jubilaciones-incremento-2025,5655,"Sotolano, Maria",Buenos Aires,Pro,ABSTENCION,abstencion,REC24,https://api.argentinadatos.com/static/diputados/diputados/HCDN2914.jpg
HCDN2925,jubilaciones-incremento-2025,5655,"Stolbizer, Margarita",Buenos Aires,Encuentro Federal,AFIRMATIVO,afirmativo,A1460,https://api.argentinadatos.com/static/diputados/diputados/HCDN2925.jpg
HCDN3033,jubilaciones-incremento-2025,5655,"Strada, Julia",Buenos Aires,Unión por la Patria,AFIRMATIVO,afirmativo,REC1995,https://api.argentinadatos.com/static/diputados/diputados/HCDN3033.jpg
HCDN1455,jubilaciones-incremento-2025,5655,"Tailhade, Rodolfo",Buenos Aires,Unión por la Patria,AFIRMATIVO,afirmativo,A50897,https://api.argentinadatos.com/static/diputados/diputados/HCDN1455.jpg
HCDN2895,jubilaciones-incremento-2025,5655,"Tavela, Danya",Buenos Aires,Democracia para Siempre,AFIRMATIVO,afirmativo,REC23,https://api.argentinadatos.com/static/diputados/diputados/HCDN2895.jpg
HCDN2943,jubilaciones-incremento-2025,5655,"Tetaz, Martin Alberto",CABA,Ucr - Unión Cívica Radical,ABSTENCION,abstencion,REC10,https://api.argentinadatos.com/static/diputados/diputados/HCDN2943.jpg
HCDN3083,jubilaciones-incremento-2025,5655,"Todero, Pablo",Neuquén,Unión por la Patria,AFIRMATIVO,afirmativo,REC1959,https://api.argentinadatos.com/static/diputados/diputados/HCDN3083.jpg
HCDN2896,jubilaciones-incremento-2025,5655,"Tolosa Paz, Victoria",Buenos Aires,Unión por la Patria,AFIRMATIVO,afirmativo,REC17,https://api.argentinadatos.com/static/diputados/diputados/HCDN2896.jpg
HCDN2889,jubilaciones-incremento-2025,5655,"Toniolli, Eduardo",Santa Fe,Unión por la Patria,AFIRMATIVO,afirmativo,REC35,https://api.argentinadatos.com/static/diputados/diputados/HCDN2889.jpg
HCDN3109,jubilaciones-incremento-2025,5655,"Torres, Alejandra",Córdoba,Provincias Unidas,AFIRMATIVO,afirmativo,REC2036,https://api.argentinadatos.com/static/diputados/diputados/HCDN3109.jpg
HCDN2924,jubilaciones-incremento-2025,5655,"Tortoriello, Anibal",Río Negro,La Libertad Avanza,NEGATIVO,negativo,REC59,https://api.argentinadatos.com/static/diputados/diputados/HCDN2924.jpg
HCDN3142,jubilaciones-incremento-2025,5655,"Tournier, Jose Federico",Corrientes,La Libertad Avanza,NEGATIVO,negativo,REC2048,https://api.argentinadatos.com/static/diputados/diputados/HCDN3142.jpg
HCDN3102,jubilaciones-incremento-2025,5655,"Treffinger, Cesar",Chubut,La Libertad Avanza,NEGATIVO,negativo,REC1955,https://api.argentinadatos.com/static/diputados/diputados/HCDN3102.jpg
HCDN2825,jubilaciones-incremento-2025,5655,"Valdes, Eduardo Felix",CABA,Unión por la Patria,AFIRMATIVO,afirmativo,A51237,https://api.argentinadatos.com/static/diputados/diputados/HCDN2825.jpg
HCDN3031,jubilaciones-incremento-2025,5655,"Vancsik, Daniel",Misiones,Innovación Federal,AUSENTE,ausente,REC2008,https://api.argentinadatos.com/static/diputados/diputados/HCDN3031.jpg
HCDN2899,jubilaciones-incremento-2025,5655,"Vargas Matyi, Brenda",Buenos Aires,Unión por la Patria,AFIRMATIVO,afirmativo,REC14,https://api.argentinadatos.com/static/diputados/diputados/HCDN2899.jpg
HCDN3037,jubilaciones-incremento-2025,5655,"Vasquez, Patricia",Buenos Aires,La Libertad Avanza,NEGATIVO,negativo,REC1986,https://api.argentinadatos.com/static/diputados/diputados/HCDN3037.jpg
HCDN3038,jubilaciones-incremento-2025,5655,"Vega, Yolanda",Salta,Innovación Federal,AFIRMATIVO,afirmativo,REC1997,https://api.argentinadatos.com/static/diputados/diputados/HCDN3038.jpg
HCDN1555,jubilaciones-incremento-2025,5655,"Verasay, Pamela Fernanda",Mendoza,Ucr - Unión Cívica Radical,ABSTENCION,abstencion,REC50,https://api.argentinadatos.com/static/diputados/diputados/HCDN1555.jpg
HCDN2953,jubilaciones-incremento-2025,5655,"Vidal, Maria Eugenia",CABA,Pro,ABSTENCION,abstencion,REC9,https://api.argentinadatos.com/static/diputados/diputados/HCDN2953.jpg
HCDN2935,jubilaciones-incremento-2025,5655,"Vilca, Alejandro",Jujuy,Pts-Frente de Izquierda Unidad,AFIRMATIVO,afirmativo,REC43,https://api.argentinadatos.com/static/diputados/diputados/HCDN2935.jpg
HCDN3091,jubilaciones-incremento-2025,5655,"Villaverde, Lorena",Río Negro,La Libertad Avanza,NEGATIVO,negativo,REC1967,https://api.argentinadatos.com/static/diputados/diputados/HCDN3091.jpg
HCDN1456,jubilaciones-incremento-2025,5655,"Volnovich, Luana",Buenos Aires,Unión por la Patria,AFIRMATIVO,afirmativo,A50899,https://api.argentinadatos.com/static/diputados/diputados/HCDN1456.jpg
HCDN2429,jubilaciones-incremento-2025,5655,"Yasky, Hugo",Buenos Aires,Unión por la Patria,AFIRMATIVO,afirmativo,A51095,https://api.argentinadatos.com/static/diputados/diputados/HCDN2429.jpg
HCDN2431,jubilaciones-incremento-2025,5655,"Yedlin, Pablo Raul",Tucumán,Unión por la Patria,AFIRMATIVO,afirmativo,A51126,https://api.argentinadatos.com/static/diputados/diputados/HCDN2431.jpg
HCDN3086,jubilaciones-incremento-2025,5655,"Yeza, Martin",Buenos Aires,Pro,NEGATIVO,negativo,REC1982,https://api.argentinadatos.com/static/diputados/diputados/HCDN3086.jpg
HCDN2856,jubilaciones-incremento-2025,5655,"Yutrovic, Carolina",Tierra del Fuego,Unión por la Patria,AFIRMATIVO,afirmativo,A51244,https://api.argentinadatos.com/static/diputados/diputados/HCDN2856.jpg
HCDN2986,jubilaciones-incremento-2025,5655,"Zabala Chacur, Natalia",San Luis,Unión por la Patria,AFIRMATIVO,afirmativo,REC102,https://api.argentinadatos.com/static/diputados/diputados/HCDN2986.jpg
HCDN3073,jubilaciones-incremento-2025,5655,"Zago, Oscar",CABA,Mid - Movimiento de Integración y Desarrollo,AUSENTE,ausente,REC2016,https://api.argentinadatos.com/static/diputados/diputados/HCDN3073.jpg
HCDN2900,jubilaciones-incremento-2025,5655,"Zapata, Carlos Raul",Salta,La Libertad Avanza,NEGATIVO,negativo,REC60,https://api.argentinadatos.com/static/diputados/diputados/HCDN2900.jpg
HCDN2976,jubilaciones-incremento-2025,5655,"Zaracho, Natalia",Buenos Aires,Unión por la Patria,AFIRMATIVO,afirmativo,REC101,https://api.argentinadatos.com/static/diputados/diputados/HCDN2976.jpg
HCDN3077,jubilaciones-incremento-2025,5655,"Zulli, Christian Alejandro",Corrientes,Unión por la Patria,AFIRMATIVO,afirmativo,REC2038,https://api.argentinadatos.com/static/diputados/diputados/HCDN3077.jpg
vote-acevedo-sergio-edgardo,moratoria-previsional-2025,5660,"Acevedo, Sergio Edgardo",,,AFIRMATIVO,afirmativo,REC2043,
HCDN3018,moratoria-previsional-2025,5660,"Agost Carreño, Oscar",Córdoba,Encuentro Federal,NEGATIVO,negativo,REC1948,https://api.argentinadatos.com/static/diputados/diputados/HCDN3018.jpg
HCDN0972,moratoria-previsional-2025,5660,"Aguirre, Hilda",La Rioja,Unión por la Patria,AFIRMATIVO,afirmativo,A4608,https://api.argentinadatos.com/static/diputados/diputados/HCDN0972.jpg
HCDN2959,moratoria-previsional-2025,5660,"Aguirre, Manuel Ignacio",Corrientes,Democracia para Siempre,AUSENTE,ausente,REC37,https://api.argentinadatos.com/static/diputados/diputados/HCDN2959.jpg
HCDN2916,moratoria-previsional-2025,5660,"Ajmechet, Sabrina",CABA,La Libertad Avanza,NEGATIVO,negativo,REC71,https://api.argentinadatos.com/static/diputados/diputados/HCDN2916.jpg
HCDN3140,moratoria-previsional-2025,5660,"Ali, Ernesto Pipi",San Luis,Unión por la Patria,AFIRMATIVO,afirmativo,REC2009,
HCDN2912,moratoria-previsional-2025,5660,"Alianiello, Eugenia",Chubut,Unión por la Patria,AFIRMATIVO,afirmativo,REC76,https://api.argentinadatos.com/static/diputados/diputados/HCDN2912.jpg
HCDN2350,moratoria-previsional-2025,5660,"Allende, Walberto",San Juan,Unión por la Patria,AFIRMATIVO,afirmativo,A51078,https://api.argentinadatos.com/static/diputados/diputados/HCDN2350.jpg
HCDN3029,moratoria-previsional-2025,5660,"Almiron, Lisandro",Corrientes,La Libertad Avanza,NEGATIVO,negativo,REC2035,https://api.argentinadatos.com/static/diputados/diputados/HCDN3029.jpg
HCDN2937,moratoria-previsional-2025,5660,"Alonso, Constanza Maria",Buenos Aires,Unión por la Patria,AFIRMATIVO,afirmativo,REC12,https://api.argentinadatos.com/static/diputados/diputados/HCDN2937.jpg
HCDN2354,moratoria-previsional-2025,5660,"Ansaloni, Pablo",Buenos Aires,La Libertad Avanza,NEGATIVO,negativo,A51049,https://api.argentinadatos.com/static/diputados/diputados/HCDN2354.jpg
HCDN2893,moratoria-previsional-2025,5660,"Antola, Marcela",Entre Ríos,Democracia para Siempre,ABSTENCION,abstencion,REC38,https://api.argentinadatos.com/static/diputados/diputados/HCDN2893.jpg
HCDN3032,moratoria-previsional-2025,5660,"Arabia, Damian",CABA,La Libertad Avanza,NEGATIVO,negativo,REC1957,https://api.argentinadatos.com/static/diputados/diputados/HCDN3032.jpg
HCDN3022,moratoria-previsional-2025,5660,"Arancibia Rodriguez, Alberto Gustavo",San Luis,La Libertad Avanza,NEGATIVO,negativo,REC1952,https://api.argentinadatos.com/static/diputados/diputados/HCDN3022.jpg
HCDN3023,moratoria-previsional-2025,5660,"Araujo, Maria Fernanda",CABA,La Libertad Avanza,NEGATIVO,negativo,REC2045,https://api.argentinadatos.com/static/diputados/diputados/HCDN3023.jpg
HCDN3047,moratoria-previsional-2025,5660,"Araujo Hernandez, Jorge Neri",Tierra del Fuego,Unión por la Patria,AFIRMATIVO,afirmativo,REC1970,https://api.argentinadatos.com/static/diputados/diputados/HCDN3047.jpg
HCDN3049,moratoria-previsional-2025,5660,"Ardohain, Martin",La Pampa,Pro,NEGATIVO,negativo,REC2029,https://api.argentinadatos.com/static/diputados/diputados/HCDN3049.jpg
HCDN2934,moratoria-previsional-2025,5660,"Arjol, Martin",Misiones,Liga del Interior Eli,AUSENTE,ausente,REC53,https://api.argentinadatos.com/static/diputados/diputados/HCDN2934.jpg
HCDN3059,moratoria-previsional-2025,5660,"Arrieta, Lourdes Micaela",Mendoza,Provincias Unidas,AFIRMATIVO,afirmativo,REC1983,https://api.argentinadatos.com/static/diputados/diputados/HCDN3059.jpg
HCDN2356,moratoria-previsional-2025,5660,"Arroyo, Daniel",Buenos Aires,Unión por la Patria,AFIRMATIVO,afirmativo,A51073,https://api.argentinadatos.com/static/diputados/diputados/HCDN2356.jpg
HCDN3030,moratoria-previsional-2025,5660,"Arrua, Alberto",Misiones,Innovación Federal,AUSENTE,ausente,REC1996,https://api.argentinadatos.com/static/diputados/diputados/HCDN3030.jpg
HCDN2921,moratoria-previsional-2025,5660,"Aubone, Ana Fabiola",San Juan,Unión por la Patria,AFIRMATIVO,afirmativo,REC64,https://api.argentinadatos.com/static/diputados/diputados/HCDN2921.jpg
HCDN3028,moratoria-previsional-2025,5660,"Aveiro, Martin",Mendoza,Unión por la Patria,AFIRMATIVO,afirmativo,REC1985,https://api.argentinadatos.com/static/diputados/diputados/HCDN3028.jpg
HCDN3058,moratoria-previsional-2025,5660,"Avico, Belen",Córdoba,La Libertad Avanza,NEGATIVO,negativo,REC2021,https://api.argentinadatos.com/static/diputados/diputados/HCDN3058.jpg
HCDN3094,moratoria-previsional-2025,5660,"Avila, Jorge Antonio",Chubut,Provincias Unidas,AUSENTE,ausente,REC2000,https://api.argentinadatos.com/static/diputados/diputados/HCDN3094.jpg
HCDN3052,moratoria-previsional-2025,5660,"Avila, Fernanda",Catamarca,Elijo Catamarca,AUSENTE,ausente,REC1981,https://api.argentinadatos.com/static/diputados/diputados/HCDN3052.jpg
HCDN2947,moratoria-previsional-2025,5660,"Bachey, Karina Ethel",San Luis,Pro,NEGATIVO,negativo,REC83,https://api.argentinadatos.com/static/diputados/diputados/HCDN2947.jpg
HCDN1364,moratoria-previsional-2025,5660,"Baldassi, Hector W.",Córdoba,Pro,NEGATIVO,negativo,A50820,https://api.argentinadatos.com/static/diputados/diputados/HCDN1364.jpg
HCDN3143,moratoria-previsional-2025,5660,"Ballejos, Nancy",Entre Ríos,Pro,NEGATIVO,negativo,REC2049,https://api.argentinadatos.com/static/diputados/diputados/HCDN3143.jpg
HCDN1447,moratoria-previsional-2025,5660,"Banfi, Karina",Buenos Aires,Adelante Buenos Aires,NEGATIVO,negativo,A50906,https://api.argentinadatos.com/static/diputados/diputados/HCDN1447.jpg
HCDN2906,moratoria-previsional-2025,5660,"Barletta, Mario",Santa Fe,Unidos,NEGATIVO,negativo,A50864,https://api.argentinadatos.com/static/diputados/diputados/HCDN2906.jpg
HCDN1240,moratoria-previsional-2025,5660,"Basterra, Luis Eugenio",Formosa,Unión por la Patria,AFIRMATIVO,afirmativo,A50726,https://api.argentinadatos.com/static/diputados/diputados/HCDN1240.jpg
