id,list_id,election_id,district_id,order,rol,nombre,elected,legislator_id,match_confidence,mandato_inicio,mandato_fin,foto
2019-buenos-aires-juntos-por-el-cambio-s-01,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,1,suplente,"GOTTARDI, MAYRA ANTONELLA",false,,,,,
2019-buenos-aires-juntos-por-el-cambio-s-02,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,2,suplente,"TORELLO, JOSE MARIA",false,,,,,
2019-buenos-aires-juntos-por-el-cambio-s-03,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,3,suplente,"DJEDJEIAN, MARIA MARGARITA",false,,,,,
2019-buenos-aires-juntos-por-el-cambio-s-04,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,4,suplente,"ALVAREZ, GUSTAVO SEBASTIAN",false,,,,,
2019-buenos-aires-juntos-por-el-cambio-s-05,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,5,suplente,"GALLEA, MARIA ELENA",false,,,,,
2019-buenos-aires-juntos-por-el-cambio-s-06,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,6,suplente,"MOSTEIRO, CARLOS GABRIEL",false,,,,,
2019-buenos-aires-juntos-por-el-cambio-s-07,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,7,suplente,"QUIÑOA, MARIA NATALIA",false,,,,,
2019-buenos-aires-juntos-por-el-cambio-s-08,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,8,suplente,"GANCHEGUI, GUSTAVO DAVID",false,,,,,
2019-buenos-aires-juntos-por-el-cambio-01,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,1,titular,"RITONDO, CRISTIAN ADRIAN",true,HCDN0788,fuzzy,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN0788.jpg
2019-buenos-aires-juntos-por-el-cambio-02,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,2,titular,"REY, MARIA LUJAN",true,HCDN2795,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2795.jpg
2019-buenos-aires-juntos-por-el-cambio-03,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,3,titular,"BAZZE, MIGUEL ANGEL",true,HCDN1241,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN1241.jpg
2019-buenos-aires-juntos-por-el-cambio-04,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,4,titular,"LOSPENNATO, SILVIA GABRIELA",true,HCDN1439,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN1439.jpg
2019-buenos-aires-juntos-por-el-cambio-05,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,5,titular,"WOLFF, WALDO EZEQUIEL",true,HCDN1448,exact,2019-12-10,2022-12-30,https://api.argentinadatos.com/static/diputados/diputados/HCDN1448.jpg
2019-buenos-aires-juntos-por-el-cambio-06,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,6,titular,"STILMAN, MARIANA",true,HCDN2828,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2828.jpg
2019-buenos-aires-juntos-por-el-cambio-07,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,7,titular,"SALVADOR, SEBASTIAN NICOLAS",true,HCDN2811,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2811.jpg
2019-buenos-aires-juntos-por-el-cambio-08,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,8,titular,"JOURY, MARIA DE LAS MERCEDES",true,HCDN2809,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2809.jpg
2019-buenos-aires-juntos-por-el-cambio-09,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,9,titular,"LUCA, RAUL SEBASTIAN GARCIA DE",true,HCDN2812,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2812.jpg
2019-buenos-aires-juntos-por-el-cambio-10,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,10,titular,"BANFI, KARINA VERONICA",true,HCDN1447,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN1447.jpg
2019-buenos-aires-juntos-por-el-cambio-11,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,11,titular,"ASSEFF, ALBERTO EMILIO",true,HCDN1236,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN1236.jpg
2019-buenos-aires-juntos-por-el-cambio-12,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,12,titular,"FRADE, MONICA EDITH",true,HCDN2810,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2810.jpg
2019-buenos-aires-juntos-por-el-cambio-13,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,13,titular,"TORELLO, PABLO",true,HCDN1449,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN1449.jpg
2019-buenos-aires-juntos-por-el-cambio-14,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,14,titular,"CRESCIMBENI, CAMILA",true,HCDN2797,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2797.jpg
2019-buenos-aires-juntos-por-el-cambio-15,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,15,titular,"MRAIDA, GABRIEL SEBASTIAN",true,HCDN3015,exact,2019-12-10,2023-06-30,https://api.argentinadatos.com/static/diputados/diputados/HCDN3015.jpg
2019-buenos-aires-juntos-por-el-cambio-16,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,16,titular,"RETAMOSO, MARIA FLORENCIA",false,,,,,
2019-buenos-aires-juntos-por-el-cambio-17,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,17,titular,"ESPIL, SANTIAGO EUGENIO",true,HCDN3017,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3017.jpg
2019-buenos-aires-juntos-por-el-cambio-18,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,18,titular,"TAVELA, DANYA VERONICA",false,,,,,
2019-buenos-aires-juntos-por-el-cambio-19,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,19,titular,"POLI, CLAUDIO ALEJANDRO",false,,,,,
2019-buenos-aires-juntos-por-el-cambio-20,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,20,titular,"SENSI, MARIA FLORENCIA DE",false,,,,,
2019-buenos-aires-juntos-por-el-cambio-21,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,21,titular,"HARDIE, SANTIAGO",false,,,,,
2019-buenos-aires-juntos-por-el-cambio-22,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,22,titular,"MORAY, MARIA ALICIA",false,,,,,
2019-buenos-aires-juntos-por-el-cambio-23,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,23,titular,"NOVILLO, JORGE CARLOS BARBERIO",false,,,,,
2019-buenos-aires-juntos-por-el-cambio-24,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,24,titular,"BATALLA, MARIA ROSA",false,,,,,
2019-buenos-aires-juntos-por-el-cambio-25,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,25,titular,"NAVEIRO, EZEQUIEL AGUSTIN PEREZ",false,,,,,
2019-buenos-aires-juntos-por-el-cambio-26,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,26,titular,"KRIEGER, ERIKA MARIA VICTORIA",false,,,,,
2019-buenos-aires-juntos-por-el-cambio-27,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,27,titular,"ALVAREZ, MARIANO GABRIEL",false,,,,,
2019-buenos-aires-juntos-por-el-cambio-28,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,28,titular,"LINGUA, ILEANA LUCIA",false,,,,,
2019-buenos-aires-juntos-por-el-cambio-29,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,29,titular,"POZZUTO, GABRIEL FABIAN",false,,,,,
2019-buenos-aires-juntos-por-el-cambio-30,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,30,titular,"ARCE, JULIETA",false,,,,,
2019-buenos-aires-juntos-por-el-cambio-31,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,31,titular,"MARCOTE, NESTOR ALBERTO",false,,,,,
2019-buenos-aires-juntos-por-el-cambio-32,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,32,titular,"PINTELOS, BARBARA YAEL",false,,,,,
2019-buenos-aires-juntos-por-el-cambio-33,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,33,titular,"LIÑEIRA, GASTON ALEJANDRO",false,,,,,
2019-buenos-aires-juntos-por-el-cambio-34,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,34,titular,"SUELDO, MARIANA HORTAL",false,,,,,
2019-buenos-aires-juntos-por-el-cambio-35,2019-buenos-aires-juntos-por-el-cambio,diputados-2019,Buenos Aires,35,titular,"QUIROGA, ALEJANDRO GONZALEZ",false,,,,,
2019-catamarca-consenso-federal-s-01,2019-catamarca-consenso-federal,diputados-2019,Catamarca,1,suplente,"VEGA, JOSE FABIAN",false,,,,,
2019-catamarca-consenso-federal-s-02,2019-catamarca-consenso-federal,diputados-2019,Catamarca,2,suplente,"GORDILLO, SILVINA",false,,,,,
2019-catamarca-consenso-federal-01,2019-catamarca-consenso-federal,diputados-2019,Catamarca,1,titular,"BARRIONUEVO, JOSE LUIS",false,,,,,
2019-catamarca-consenso-federal-02,2019-catamarca-consenso-federal,diputados-2019,Catamarca,2,titular,"VERGARA, ROXANA BEATRIZ DIAZ",false,,,,,
2019-catamarca-frente-de-todos-s-01,2019-catamarca-frente-de-todos,diputados-2019,Catamarca,1,suplente,"COSTA, ANAHI",true,HCDN2977,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2977.jpg
2019-catamarca-frente-de-todos-s-02,2019-catamarca-frente-de-todos,diputados-2019,Catamarca,2,suplente,"MORENO, PABLO NICOLAS CASTRO",false,,,,,
2019-catamarca-frente-de-todos-01,2019-catamarca-frente-de-todos,diputados-2019,Catamarca,1,titular,"CORPACCI, LUCIA",true,HCDN1119,exact,2019-12-10,2021-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN1119.jpg
2019-catamarca-frente-de-todos-02,2019-catamarca-frente-de-todos,diputados-2019,Catamarca,2,titular,"RIVERA, MARCELO",false,,,,,
2019-catamarca-juntos-por-el-cambio-s-01,2019-catamarca-juntos-por-el-cambio,diputados-2019,Catamarca,1,suplente,"ACEVEDO, JUAN PABLO",false,,,,,
2019-catamarca-juntos-por-el-cambio-s-02,2019-catamarca-juntos-por-el-cambio,diputados-2019,Catamarca,2,suplente,"FLORES, ROSA ANGELICA ""GRINGA""",false,,,,,
2019-catamarca-juntos-por-el-cambio-01,2019-catamarca-juntos-por-el-cambio,diputados-2019,Catamarca,1,titular,"MANZI, RUBEN HORACIO",true,HCDN2807,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2807.jpg
2019-catamarca-juntos-por-el-cambio-02,2019-catamarca-juntos-por-el-cambio,diputados-2019,Catamarca,2,titular,"OLIVA, CLARA EDITH",false,,,,,
2019-chaco-accion-chaquena-s-01,2019-chaco-accion-chaquena,diputados-2019,Chaco,1,suplente,"HOFSTETTER, MONICA",false,,,,,
2019-chaco-accion-chaquena-s-02,2019-chaco-accion-chaquena,diputados-2019,Chaco,2,suplente,"CAMPOMANES, LUIS HUMBERTO",false,,,,,
2019-chaco-accion-chaquena-s-03,2019-chaco-accion-chaquena,diputados-2019,Chaco,3,suplente,"LIVA, SANDRA ELIZABETH",false,,,,,
2019-chaco-accion-chaquena-01,2019-chaco-accion-chaquena,diputados-2019,Chaco,1,titular,"PIELA, NAREDO LUIS AGUIRRE",false,,,,,
2019-chaco-accion-chaquena-02,2019-chaco-accion-chaquena,diputados-2019,Chaco,2,titular,"PEREZ, SELVA MARINA",false,,,,,
2019-chaco-accion-chaquena-03,2019-chaco-accion-chaquena,diputados-2019,Chaco,3,titular,"LEGUIZAMON, MIGUEL ANGEL",false,,,,,
2019-chaco-consenso-federal-s-01,2019-chaco-consenso-federal,diputados-2019,Chaco,1,suplente,"AGUIRRE, JUAN CARLOS",false,,,,,
2019-chaco-consenso-federal-s-02,2019-chaco-consenso-federal,diputados-2019,Chaco,2,suplente,"CABRERA, PATRICIA VANINA",false,,,,,
2019-chaco-consenso-federal-s-03,2019-chaco-consenso-federal,diputados-2019,Chaco,3,suplente,"FERNANDEZ, VICENTE OSCAR",false,,,,,
2019-chaco-consenso-federal-01,2019-chaco-consenso-federal,diputados-2019,Chaco,1,titular,"ROMERO, NATALIA ANTONIA",false,,,,,
2019-chaco-consenso-federal-02,2019-chaco-consenso-federal,diputados-2019,Chaco,2,titular,"LEZCANO, CRISTIAN ANGEL",false,,,,,
2019-chaco-consenso-federal-03,2019-chaco-consenso-federal,diputados-2019,Chaco,3,titular,"CANEPA, LAURA MARTINEZ",false,,,,,
2019-chaco-frente-de-todos-s-01,2019-chaco-frente-de-todos,diputados-2019,Chaco,1,suplente,"BOLATTI, FABRICIO NELSON",false,,,,,
2019-chaco-frente-de-todos-s-02,2019-chaco-frente-de-todos,diputados-2019,Chaco,2,suplente,"LOPEZ, GLADIS NORMA BEATRIZ",false,,,,,
2019-chaco-frente-de-todos-s-03,2019-chaco-frente-de-todos,diputados-2019,Chaco,3,suplente,"SANCHEZ, RICARDO LUIS",false,,,,,
2019-chaco-frente-de-todos-01,2019-chaco-frente-de-todos,diputados-2019,Chaco,1,titular,"MASIN, MARIA LUCILA",true,HCDN1473,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN1473.jpg
2019-chaco-frente-de-todos-02,2019-chaco-frente-de-todos,diputados-2019,Chaco,2,titular,"LEIVA, ALDO ADOLFO",true,HCDN2799,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2799.jpg
2019-chaco-frente-de-todos-03,2019-chaco-frente-de-todos,diputados-2019,Chaco,3,titular,"ARANDA, GRACIELA BEATRIZ",false,,,,,
2019-chaco-juntos-por-el-cambio-s-01,2019-chaco-juntos-por-el-cambio,diputados-2019,Chaco,1,suplente,"MORALES, MONICA MARCELA",false,,,,,
2019-chaco-juntos-por-el-cambio-s-02,2019-chaco-juntos-por-el-cambio,diputados-2019,Chaco,2,suplente,"VERA, ORLANDO JOSE",false,,,,,
2019-chaco-juntos-por-el-cambio-s-03,2019-chaco-juntos-por-el-cambio,diputados-2019,Chaco,3,suplente,"SILVESTRI, TAMARA BELEN",false,,,,,
2019-chaco-juntos-por-el-cambio-01,2019-chaco-juntos-por-el-cambio,diputados-2019,Chaco,1,titular,"CIPOLINI, GERARDO",true,HCDN2803,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2803.jpg
2019-chaco-juntos-por-el-cambio-02,2019-chaco-juntos-por-el-cambio,diputados-2019,Chaco,2,titular,"TORRES, DANIELA SOLEDAD",false,,,,,
2019-chaco-juntos-por-el-cambio-03,2019-chaco-juntos-por-el-cambio,diputados-2019,Chaco,3,titular,"GOICOECHEA, GUSTAVO HORACIO",false,,,,,
2019-chubut-chubut-al-frente-s-01,2019-chubut-chubut-al-frente,diputados-2019,Chubut,1,suplente,"MARILLAN, CLAUDIA LILIANA",false,,,,,
2019-chubut-chubut-al-frente-s-02,2019-chubut-chubut-al-frente,diputados-2019,Chubut,2,suplente,"ARZAN, JUAN CARLOS DAVID",false,,,,,
2019-chubut-chubut-al-frente-s-03,2019-chubut-chubut-al-frente,diputados-2019,Chubut,3,suplente,"CARRASCO, GABRIELA MIRIAM IPUCHE",false,,,,,
2019-chubut-chubut-al-frente-01,2019-chubut-chubut-al-frente,diputados-2019,Chubut,1,titular,"BELIZ, CARLOS ALFREDO",false,,,,,
2019-chubut-chubut-al-frente-02,2019-chubut-chubut-al-frente,diputados-2019,Chubut,2,titular,"VALENZUELA, CLAUDIA PATRICIA",false,,,,,
2019-chubut-chubut-al-frente-03,2019-chubut-chubut-al-frente,diputados-2019,Chubut,3,titular,"PARIS, JUAN EDUARDO",false,,,,,
2019-chubut-frente-de-izquierda-s-01,2019-chubut-frente-de-izquierda,diputados-2019,Chubut,1,suplente,"MASQUIJO, MAXI",false,,,,,
2019-chubut-frente-de-izquierda-s-02,2019-chubut-frente-de-izquierda,diputados-2019,Chubut,2,suplente,"ACEVEDO, ANAHI",false,,,,,
2019-chubut-frente-de-izquierda-s-03,2019-chubut-frente-de-izquierda,diputados-2019,Chubut,3,suplente,"SAEZ, MARTIN NICOLAS",false,,,,,
2019-chubut-frente-de-izquierda-01,2019-chubut-frente-de-izquierda,diputados-2019,Chubut,1,titular,"SAEZ, GLORIA",false,,,,,
2019-chubut-frente-de-izquierda-02,2019-chubut-frente-de-izquierda,diputados-2019,Chubut,2,titular,"RUIZ, DANIEL",false,,,,,
2019-chubut-frente-de-izquierda-03,2019-chubut-frente-de-izquierda,diputados-2019,Chubut,3,titular,"SAAVEDRA, EMILSE",false,,,,,
2019-chubut-frente-de-todos-s-01,2019-chubut-frente-de-todos,diputados-2019,Chubut,1,suplente,"RUBERTO, MARIA ROSARIO NERVI",false,,,,,
2019-chubut-frente-de-todos-s-02,2019-chubut-frente-de-todos,diputados-2019,Chubut,2,suplente,"LONCON, LUIS EDUARDO",false,,,,,
2019-chubut-frente-de-todos-s-03,2019-chubut-frente-de-todos,diputados-2019,Chubut,3,suplente,"SUAREZ, LILIANA ELIZABETH",false,,,,,
2019-chubut-frente-de-todos-01,2019-chubut-frente-de-todos,diputados-2019,Chubut,1,titular,"IGON, SANTIAGO NICOLAS",true,HCDN1475,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN1475.jpg
2019-chubut-frente-de-todos-02,2019-chubut-frente-de-todos,diputados-2019,Chubut,2,titular,"HERNANDEZ, ESTELA BEATRIZ",true,HCDN2829,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2829.jpg
2019-chubut-frente-de-todos-03,2019-chubut-frente-de-todos,diputados-2019,Chubut,3,titular,"CATALA, CARLOS ARTURO",false,,,,,
2019-chubut-juntos-por-el-cambio-s-01,2019-chubut-juntos-por-el-cambio,diputados-2019,Chubut,1,suplente,"GORIAN, CLAUDIA",false,,,,,
2019-chubut-juntos-por-el-cambio-s-02,2019-chubut-juntos-por-el-cambio,diputados-2019,Chubut,2,suplente,"SCARULI, MIGUEL",false,,,,,
2019-chubut-juntos-por-el-cambio-s-03,2019-chubut-juntos-por-el-cambio,diputados-2019,Chubut,3,suplente,"CASTELNOVO, SILVANA GRACIELA",false,,,,,
2019-chubut-juntos-por-el-cambio-01,2019-chubut-juntos-por-el-cambio,diputados-2019,Chubut,1,titular,"TORRES, IGNACIO ""NACHO""",true,HCDN2786,exact,2019-12-10,2021-12-07,https://api.argentinadatos.com/static/diputados/diputados/HCDN2786.jpg
2019-chubut-juntos-por-el-cambio-02,2019-chubut-juntos-por-el-cambio,diputados-2019,Chubut,2,titular,"RIVEROS, CLAUDIA ELENA",false,,,,,
2019-chubut-juntos-por-el-cambio-03,2019-chubut-juntos-por-el-cambio,diputados-2019,Chubut,3,titular,"TACCETTA, MATIAS FEDERICO",true,HCDN2981,exact,2019-12-10,2023-12-08,https://api.argentinadatos.com/static/diputados/diputados/HCDN2981.jpg
2019-chubut-movimiento-polo-social-s-01,2019-chubut-movimiento-polo-social,diputados-2019,Chubut,1,suplente,"ALEGRE, MARY",false,,,,,
2019-chubut-movimiento-polo-social-s-02,2019-chubut-movimiento-polo-social,diputados-2019,Chubut,2,suplente,"AMADO, ALDO",false,,,,,
2019-chubut-movimiento-polo-social-s-03,2019-chubut-movimiento-polo-social,diputados-2019,Chubut,3,suplente,"JARA, PAOLA",false,,,,,
2019-chubut-movimiento-polo-social-01,2019-chubut-movimiento-polo-social,diputados-2019,Chubut,1,titular,"AYALA, CESAR JAVIER",false,,,,,
2019-chubut-movimiento-polo-social-02,2019-chubut-movimiento-polo-social,diputados-2019,Chubut,2,titular,"BILBAO, DALMA",false,,,,,
2019-chubut-movimiento-polo-social-03,2019-chubut-movimiento-polo-social,diputados-2019,Chubut,3,titular,"ROSALES, PATRICIO",false,,,,,
2019-chubut-partido-independiente-de-chubut-s-01,2019-chubut-partido-independiente-de-chubut,diputados-2019,Chubut,1,suplente,"AGUILAR, AZUCENA",false,,,,,
2019-chubut-partido-independiente-de-chubut-s-02,2019-chubut-partido-independiente-de-chubut,diputados-2019,Chubut,2,suplente,"SANDOVAL, HUGO WALTER",false,,,,,
2019-chubut-partido-independiente-de-chubut-s-03,2019-chubut-partido-independiente-de-chubut,diputados-2019,Chubut,3,suplente,"CORDOBA, GABRIELA NADINA",false,,,,,
2019-chubut-partido-independiente-de-chubut-01,2019-chubut-partido-independiente-de-chubut,diputados-2019,Chubut,1,titular,"WOHN, CARLOS EDUARDO",false,,,,,
2019-chubut-partido-independiente-de-chubut-02,2019-chubut-partido-independiente-de-chubut,diputados-2019,Chubut,2,titular,"FRIAS, MAIRA RAQUEL",false,,,,,
2019-chubut-partido-independiente-de-chubut-03,2019-chubut-partido-independiente-de-chubut,diputados-2019,Chubut,3,titular,"MONTINI, ENRIQUE SAUL",false,,,,,
2019-caba-autodeterminacion-y-libertad-s-01,2019-caba-autodeterminacion-y-libertad,diputados-2019,CABA,1,suplente,"DICILIO, OSCAR GUSTAVO",false,,,,,
2019-caba-autodeterminacion-y-libertad-s-02,2019-caba-autodeterminacion-y-libertad,diputados-2019,CABA,2,suplente,"MILSTEIN, MARIELA JUDITH",false,,,,,
2019-caba-autodeterminacion-y-libertad-s-03,2019-caba-autodeterminacion-y-libertad,diputados-2019,CABA,3,suplente,"OLIVERA, PABLO RAMON",false,,,,,
2019-caba-autodeterminacion-y-libertad-s-04,2019-caba-autodeterminacion-y-libertad,diputados-2019,CABA,4,suplente,"MARTINEZ, AGUSTINA CAROLINA LEMA",false,,,,,
2019-caba-autodeterminacion-y-libertad-s-05,2019-caba-autodeterminacion-y-libertad,diputados-2019,CABA,5,suplente,"CERA, JORGE MANUEL DE LA",false,,,,,
2019-caba-autodeterminacion-y-libertad-s-06,2019-caba-autodeterminacion-y-libertad,diputados-2019,CABA,6,suplente,"VILLARINO, VIVIANA RITA",false,,,,,
2019-caba-autodeterminacion-y-libertad-s-07,2019-caba-autodeterminacion-y-libertad,diputados-2019,CABA,7,suplente,"SELMO, CARLOS",false,,,,,
2019-caba-autodeterminacion-y-libertad-s-08,2019-caba-autodeterminacion-y-libertad,diputados-2019,CABA,8,suplente,"BEJAR, LUISA BEATRIZ",false,,,,,
2019-caba-autodeterminacion-y-libertad-01,2019-caba-autodeterminacion-y-libertad,diputados-2019,CABA,1,titular,"ZAMORA, LUIS FERNANDO",false,,,,,
2019-caba-autodeterminacion-y-libertad-02,2019-caba-autodeterminacion-y-libertad,diputados-2019,CABA,2,titular,"VILLARINO, VIRGINIA FLORENCIA PEYRAS",false,,,,,
